segment,cell,copiesX,copiesY
20,69,1,1
21,69,1,1
22,69,1,1
23,69,1,2
24,69,1,1
0,70,3,2
1,70,1,1
2,70,1,1
3,70,1,1
4,70,1,1
5,70,1,1
6,70,1,1
7,70,1,1
8,70,1,1
9,70,1,1
10,70,1,1
11,70,1,1
12,70,1,1
13,70,1,1
14,70,3,0
15,70,2,1
16,70,1,1
17,70,1,1
18,70,2,3
19,70,1,1
20,70,1,1
21,70,1,1
22,70,1,1
23,70,1,1
24,70,1,1
0,71,2,0
1,71,1,1
2,71,1,1
3,71,2,3
4,71,1,1
5,71,1,1
6,71,1,1
7,71,1,3
8,71,1,1
9,71,1,1
10,71,1,1
11,71,1,3
12,71,1,1
13,71,0,1
14,71,1,1
15,71,2,2
16,71,1,2
17,71,1,1
18,71,1,1
19,71,1,1
20,71,1,1
21,71,1,1
22,71,1,1
23,71,1,2
24,71,1,1
0,72,3,2
1,72,1,1
2,72,1,1
3,72,1,1
4,72,1,1
5,72,1,1
6,72,1,1
7,72,1,1
8,72,1,1
9,72,1,1
10,72,1,1
11,72,1,1
12,72,1,1
13,72,1,1
14,72,3,0
15,72,2,1
16,72,1,1
17,72,1,1
18,72,2,3
19,72,1,1
20,72,1,1
21,72,1,1
22,72,1,1
23,72,1,1
24,72,1,1
0,73,3,2
1,73,1,1
2,73,1,1
3,73,1,1
4,73,1,1
5,73,1,1
6,73,1,1
7,73,1,1
8,73,1,1
9,73,1,1
10,73,1,1
11,73,1,1
12,73,1,1
13,73,1,1
14,73,1,1
15,73,2,1
16,73,1,1
17,73,2,2
18,73,2,2
19,73,1,1
20,73,1,1
21,73,1,1
22,73,1,1
23,73,1,1
24,73,1,1
0,74,1,0
1,74,1,1
2,74,1,1
3,74,1,1
4,74,1,1
5,74,1,1
6,74,1,1
7,74,1,3
8,74,1,1
9,74,1,1
10,74,1,1
11,74,1,3
12,74,1,1
13,74,0,1
14,74,1,1
15,74,2,2
16,74,1,2
17,74,1,1
18,74,1,1
19,74,1,1
20,74,1,1
21,74,1,1
22,74,1,1
23,74,1,2
24,74,1,1
0,75,3,2
1,75,1,1
2,75,1,1
3,75,1,1
4,75,1,1
5,75,1,1
6,75,1,1
7,75,1,1
8,75,1,1
9,75,1,1
10,75,1,1
11,75,1,1
12,75,1,1
13,75,1,1
14,75,1,1
15,75,1,1
16,75,1,1
17,75,1,1
18,75,1,1
19,75,1,1
20,75,1,1
21,75,1,1
22,75,1,1
23,75,1,1
24,75,1,1
0,76,3,2
1,76,2,3
2,76,2,1
3,76,1,1
4,76,1,1
5,76,1,1
6,76,1,1
7,76,3,2
8,76,3,3
9,76,1,1
10,76,1,1
11,76,3,2
12,76,1,1
13,76,0,1
14,76,3,2
15,76,2,2
16,76,1,2
17,76,1,1
18,76,1,1
19,76,1,1
20,76,1,1
21,76,1,1
22,76,1,1
23,76,1,2
24,76,1,1
0,77,3,2
1,77,1,1
2,77,1,1
3,77,1,1
4,77,1,1
5,77,1,1
6,77,1,1
7,77,1,1
8,77,1,1
9,77,1,1
10,77,1,1
11,77,1,1
12,77,1,1
13,77,1,1
14,77,3,0
15,77,2,1
16,77,1,1
17,77,1,1
18,77,2,3
19,77,1,1
20,77,1,1
21,77,1,1
22,77,1,1
23,77,1,1
24,77,1,1
0,78,1,0
1,78,1,1
2,78,1,1
3,78,1,1
4,78,1,1
5,78,1,1
6,78,1,1
7,78,1,3
8,78,1,1
9,78,1,1
10,78,1,1
11,78,1,3
12,78,1,1
13,78,0,1
14,78,1,1
15,78,2,2
16,78,1,2
17,78,1,1
18,78,1,1
19,78,1,1
20,78,1,1
21,78,1,1
22,78,1,1
23,78,1,2
24,78,1,1
0,79,3,2
1,79,1,1
2,79,1,1
3,79,1,1
4,79,1,1
5,79,1,1
6,79,1,1
7,79,1,1
8,79,1,1
9,79,1,1
10,79,1,1
11,79,1,1
12,79,1,1
13,79,1,1
14,79,3,0
15,79,2,1
16,79,1,1
17,79,1,1
18,79,2,3
19,79,1,1
20,79,1,1
21,79,1,1
22,79,1,1
23,79,1,1
24,79,1,1
0,80,3,2
1,80,1,1
2,80,1,1
3,80,1,1
4,80,1,1
5,80,1,1
6,80,1,1
7,80,1,1
8,80,1,1
9,80,1,1
10,80,1,1
11,80,1,1
12,80,1,1
13,80,1,1
14,80,3,0
15,80,2,1
16,80,1,1
17,80,1,1
18,80,2,3
19,80,1,1
20,80,1,1
21,80,1,1
22,80,1,1
23,80,1,1
24,80,1,1
0,81,3,2
1,81,1,1
2,81,1,1
3,81,1,1
4,81,1,1
5,81,1,1
6,81,1,1
7,81,1,1
8,81,1,1
9,81,1,1
10,81,1,1
11,81,1,1
12,81,1,1
13,81,1,1
14,81,3,0
15,81,2,1
16,81,1,1
17,81,1,1
18,81,2,3
19,81,1,1
20,81,1,1
21,81,1,1
22,81,1,1
23,81,1,1
24,81,1,1
0,82,2,0
1,82,1,1
2,82,1,1
3,82,2,3
4,82,1,1
5,82,1,1
6,82,1,1
7,82,1,3
8,82,1,1
9,82,1,1
10,82,1,1
11,82,1,3
12,82,1,1
13,82,0,1
14,82,1,1
15,82,2,2
16,82,1,2
17,82,1,1
18,82,1,1
19,82,1,1
20,82,1,1
21,82,1,1
22,82,1,1
23,82,1,2
24,82,1,1
0,83,3,2
1,83,1,1
2,83,1,1
3,83,1,1
4,83,1,1
5,83,1,1
6,83,1,1
7,83,1,1
8,83,1,1
9,83,1,1
10,83,1,1
11,83,1,1
12,83,1,1
13,83,1,1
14,83,1,1
15,83,2,1
16,83,1,1
17,83,2,2
18,83,2,2
19,83,1,1
20,83,1,1
21,83,1,1
22,83,1,1
23,83,1,1
24,83,1,1
0,84,1,1
1,84,1,1
2,84,1,1
3,84,1,1
4,84,1,1
5,84,1,1
6,84,1,1
7,84,1,1
8,84,1,1
9,84,1,1
10,84,1,1
11,84,1,1
12,84,1,1
13,84,1,1
14,84,1,1
15,84,1,1
16,84,1,1
17,84,1,1
18,84,1,1
19,84,1,1
20,84,1,1
21,84,1,1
22,84,1,1
23,84,1,1
24,84,1,1
0,85,3,2
1,85,1,1
2,85,1,1
3,85,1,1
4,85,1,1
5,85,1,1
6,85,1,1
7,85,1,1
8,85,1,1
9,85,1,1
10,85,1,1
11,85,1,1
12,85,1,1
13,85,1,1
14,85,1,1
15,85,1,1
16,85,1,1
17,85,1,1
18,85,1,1
19,85,1,1
20,85,1,1
21,85,1,1
22,85,1,1
23,85,1,1
24,85,1,1
0,86,3,2
1,86,1,1
2,86,1,1
3,86,1,1
4,86,1,1
5,86,1,1
6,86,1,1
7,86,1,1
8,86,1,1
9,86,1,1
10,86,1,1
11,86,1,1
12,86,1,1
13,86,1,1
14,86,1,1
15,86,1,1
16,86,1,1
17,86,1,1
18,86,1,1
19,86,1,1
20,86,1,1
21,86,1,1
22,86,1,1
23,86,1,1
24,86,1,1
0,87,2,0
1,87,1,1
2,87,1,1
3,87,2,3
4,87,1,1
5,87,1,1
6,87,1,1
7,87,1,3
8,87,1,1
9,87,1,1
10,87,1,1
11,87,1,3
12,87,1,1
13,87,0,1
14,87,1,1
15,87,2,2
16,87,1,2
17,87,1,1
18,87,1,1
19,87,1,1
20,87,1,1
21,87,1,1
22,87,1,1
23,87,1,2
24,87,1,1
0,88,2,0
1,88,1,1
2,88,1,1
3,88,2,3
4,88,1,1
5,88,1,1
6,88,1,1
7,88,1,3
8,88,1,1
9,88,1,1
10,88,1,1
11,88,1,3
12,88,1,1
13,88,0,1
14,88,1,1
15,88,2,2
16,88,1,2
17,88,1,1
18,88,1,1
19,88,1,1
20,88,1,1
21,88,1,1
22,88,1,1
23,88,1,2
24,88,1,1
0,89,3,2
1,89,2,3
2,89,2,1
3,89,1,1
4,89,1,1
5,89,1,1
6,89,1,1
7,89,3,2
8,89,3,3
9,89,1,1
10,89,1,1
11,89,3,2
12,89,1,1
13,89,0,1
14,89,3,2
15,89,2,2
16,89,1,2
17,89,1,1
18,89,1,1
19,89,1,1
20,89,1,1
21,89,1,1
22,89,1,1
23,89,1,2
24,89,1,1
0,90,1,0
1,90,1,1
2,90,1,1
3,90,1,1
4,90,1,1
5,90,1,1
6,90,1,1
7,90,1,3
8,90,1,1
9,90,1,1
10,90,1,1
11,90,1,3
12,90,1,1
13,90,0,1
14,90,1,1
15,90,2,2
16,90,1,2
17,90,1,1
18,90,1,1
19,90,1,1
20,90,1,1
21,90,1,1
22,90,1,1
23,90,1,2
24,90,1,1
0,91,3,2
1,91,1,1
2,91,1,1
3,91,1,1
4,91,1,1
5,91,1,1
6,91,1,1
7,91,3,3
8,91,1,1
9,91,1,1
10,91,1,1
11,91,1,1
12,91,1,2
13,91,0,2
14,91,1,1
15,91,2,2
16,91,1,2
17,91,1,1
18,91,1,1
19,91,1,1
20,91,1,1
21,91,1,1
22,91,1,1
23,91,3,3
24,91,1,1
0,92,3,2
1,92,2,3
2,92,2,1
3,92,1,1
4,92,1,1
5,92,1,1
6,92,1,1
7,92,3,2
8,92,3,3
9,92,1,1
10,92,1,1
11,92,3,2
12,92,1,1
13,92,0,1
14,92,3,2
15,92,2,2
16,92,1,2
17,92,1,1
18,92,1,1
19,92,1,1
20,92,1,1
21,92,1,1
22,92,1,1
23,92,1,2
24,92,1,1
0,93,3,2
1,93,1,1
2,93,1,1
3,93,1,1
4,93,1,1
5,93,1,1
6,93,1,1
7,93,1,1
8,93,1,1
9,93,1,1
10,93,1,1
11,93,1,1
12,93,1,1
13,93,1,1
14,93,1,1
15,93,2,1
16,93,1,1
17,93,2,2
18,93,2,2
19,93,1,1
20,93,1,1
21,93,1,1
22,93,1,1
23,93,1,1
24,93,1,1
0,94,3,2
1,94,1,1
2,94,1,1
3,94,1,1
4,94,1,1
5,94,1,1
6,94,1,1
7,94,1,1
8,94,1,1
9,94,1,1
10,94,1,1
11,94,1,1
12,94,1,1
13,94,1,1
14,94,1,1
15,94,2,1
16,94,1,1
17,94,2,2
18,94,2,2
19,94,1,1
20,94,1,1
21,94,1,1
22,94,1,1
23,94,1,1
24,94,1,1
0,95,3,2
1,95,2,3
2,95,2,1
3,95,1,1
4,95,1,1
5,95,1,1
6,95,1,1
7,95,3,2
8,95,3,3
9,95,1,1
10,95,1,1
11,95,3,2
12,95,1,1
13,95,0,1
14,95,3,2
15,95,2,2
16,95,1,2
17,95,1,1
18,95,1,1
19,95,1,1
20,95,1,1
21,95,1,1
22,95,1,1
23,95,1,2
24,95,1,1
0,96,2,0
1,96,1,1
2,96,1,1
3,96,2,3
4,96,1,1
5,96,1,1
6,96,1,1
7,96,1,3
8,96,1,1
9,96,1,1
10,96,1,1
11,96,1,3
12,96,1,1
13,96,0,1
14,96,1,1
15,96,2,2
16,96,1,2
17,96,1,1
18,96,1,1
19,96,1,1
20,96,1,1
21,96,1,1
22,96,1,1
23,96,1,2
24,96,1,1
0,97,3,2
1,97,1,1
2,97,1,1
3,97,1,1
4,97,1,1
5,97,1,1
6,97,1,1
7,97,1,1
8,97,1,1
9,97,1,1
10,97,1,1
11,97,1,1
12,97,1,1
13,97,1,1
14,97,3,0
15,97,2,1
16,97,1,1
17,97,1,1
18,97,2,3
19,97,1,1
20,97,1,1
21,97,1,1
22,97,1,1
23,97,1,1
24,97,1,1
0,98,3,2
1,98,2,3
2,98,2,1
3,98,1,1
4,98,1,1
5,98,1,1
6,98,1,1
7,98,3,2
8,98,3,3
9,98,1,1
10,98,1,1
11,98,3,2
12,98,1,1
13,98,0,1
14,98,3,2
15,98,2,2
16,98,1,2
17,98,1,1
18,98,1,1
19,98,1,1
20,98,1,1
21,98,1,1
22,98,1,1
23,98,1,2
24,98,1,1
0,99,2,0
1,99,1,1
2,99,1,1
3,99,2,3
4,99,1,1
5,99,1,1
6,99,1,1
7,99,1,3
8,99,1,1
9,99,1,1
10,99,1,1
11,99,1,3
12,99,1,1
13,99,0,1
14,99,1,1
15,99,2,2
16,99,1,2
17,99,1,1
18,99,1,1
19,99,1,1
20,99,1,1
21,99,1,1
22,99,1,1
23,99,1,2
24,99,1,1
0,100,3,2
1,100,2,3
2,100,2,1
3,100,1,1
4,100,1,1
5,100,1,1
6,100,1,1
7,100,3,2
8,100,3,3
9,100,1,1
10,100,1,1
11,100,3,2
12,100,1,1
13,100,0,1
14,100,3,2
15,100,2,2
16,100,1,2
17,100,1,1
18,100,1,1
19,100,1,1
20,100,1,1
21,100,1,1
22,100,1,1
23,100,1,2
24,100,1,1
0,101,2,0
1,101,1,1
2,101,1,1
3,101,2,3
4,101,1,1
5,101,1,1
6,101,1,1
7,101,1,3
8,101,1,1
9,101,1,1
10,101,1,1
11,101,1,3
12,101,1,1
13,101,0,1
14,101,1,1
15,101,2,2
16,101,1,2
17,101,1,1
18,101,1,1
19,101,1,1
20,101,1,1
21,101,1,1
22,101,1,1
23,101,1,2
24,101,1,1
0,102,3,2
1,102,1,1
2,102,1,1
3,102,1,1
4,102,1,1
5,102,1,1
6,102,1,1
7,102,1,1
8,102,1,1
9,102,1,1
10,102,1,1
11,102,1,1
12,102,1,1
13,102,1,1
14,102,1,1
15,102,1,1
16,102,1,1
17,102,1,1
18,102,1,1
19,102,1,1
20,102,1,1
21,102,1,1
22,102,1,1
23,102,1,1
24,102,1,1
0,103,3,2
1,103,1,1
2,103,1,1
3,103,1,1
4,103,1,1
5,103,1,1
6,103,1,1
7,103,1,1
8,103,1,1
9,103,1,1
10,103,1,1
11,103,1,1
12,103,1,1
13,103,1,1
14,103,1,1
15,103,1,1
16,103,1,1
17,103,1,1
18,103,1,1
19,103,1,1
20,103,1,1
21,103,1,1
22,103,1,1
23,103,1,1
24,103,1,1
0,104,2,0
1,104,1,1
2,104,1,1
3,104,2,3
4,104,1,1
5,104,1,1
6,104,1,1
7,104,1,3
8,104,1,1
9,104,1,1
10,104,1,1
11,104,1,3
12,104,1,1
13,104,0,1
14,104,1,1
15,104,2,2
16,104,1,2
17,104,1,1
18,104,1,1
19,104,1,1
20,104,1,1
21,104,1,1
22,104,1,1
23,104,1,2
24,104,1,1
0,105,2,0
1,105,1,1
2,105,1,1
3,105,2,3
4,105,1,1
5,105,1,1
6,105,1,1
7,105,1,3
8,105,1,1
9,105,1,1
10,105,1,1
11,105,1,3
12,105,1,1
13,105,0,1
14,105,1,1
15,105,2,2
16,105,1,2
17,105,1,1
18,105,1,1
19,105,1,1
20,105,1,1
21,105,1,1
22,105,1,1
23,105,1,2
24,105,1,1
0,106,3,2
1,106,1,1
2,106,1,1
3,106,1,1
4,106,1,1
5,106,1,1
6,106,1,1
7,106,1,1
8,106,1,1
9,106,1,1
10,106,1,1
11,106,1,1
12,106,1,1
13,106,1,1
14,106,1,1
15,106,2,1
16,106,1,1
17,106,2,2
18,106,2,2
19,106,1,1
20,106,1,1
21,106,1,1
22,106,1,1
23,106,1,1
24,106,1,1
0,107,1,0
1,107,1,1
2,107,1,1
3,107,1,1
4,107,1,1
5,107,1,1
6,107,1,1
7,107,1,3
8,107,1,1
9,107,1,1
10,107,1,1
11,107,1,3
12,107,1,1
13,107,0,1
14,107,1,1
15,107,2,2
16,107,1,2
17,107,1,1
18,107,1,1
19,107,1,1
20,107,1,1
21,107,1,1
22,107,1,1
23,107,1,2
24,107,1,1
0,108,3,2
1,108,2,3
2,108,2,1
3,108,1,1
4,108,1,1
5,108,1,1
6,108,1,1
7,108,3,2
8,108,3,3
9,108,1,1
10,108,1,1
11,108,3,2
12,108,1,1
13,108,0,1
14,108,3,2
15,108,2,2
16,108,1,2
17,108,1,1
18,108,1,1
19,108,1,1
20,108,1,1
21,108,1,1
22,108,1,1
23,108,1,2
24,108,1,1
0,109,3,2
1,109,2,3
2,109,2,1
3,109,1,1
4,109,1,1
5,109,1,1
6,109,1,1
7,109,3,2
8,109,3,3
9,109,1,1
10,109,1,1
11,109,3,2
12,109,1,1
13,109,0,1
14,109,3,2
15,109,2,2
16,109,1,2
17,109,1,1
18,109,1,1
19,109,1,1
20,109,1,1
21,109,1,1
22,109,1,1
23,109,1,2
24,109,1,1
0,110,3,2
1,110,1,1
2,110,1,1
3,110,1,1
4,110,1,1
5,110,1,1
6,110,1,1
7,110,1,1
8,110,1,1
9,110,1,1
10,110,1,1
11,110,1,1
12,110,1,1
13,110,1,1
14,110,3,0
15,110,2,1
16,110,1,1
17,110,1,1
18,110,2,3
19,110,1,1
20,110,1,1
21,110,1,1
22,110,1,1
23,110,1,1
24,110,1,1
0,111,3,2
1,111,1,1
2,111,1,1
3,111,1,1
4,111,1,1
5,111,1,1
6,111,1,1
7,111,1,1
8,111,1,1
9,111,1,1
10,111,1,1
11,111,1,1
12,111,1,1
13,111,1,1
14,111,3,0
15,111,2,1
16,111,1,1
17,111,1,1
18,111,2,3
19,111,1,1
20,111,1,1
21,111,1,1
22,111,1,1
23,111,1,1
24,111,1,1
0,112,3,2
1,112,1,1
2,112,1,1
3,112,1,1
4,112,1,1
5,112,1,1
6,112,1,1
7,112,1,1
8,112,1,1
9,112,1,1
10,112,1,1
11,112,1,1
12,112,1,1
13,112,1,1
14,112,1,1
15,112,2,1
16,112,1,1
17,112,2,2
18,112,2,2
19,112,1,1
20,112,1,1
21,112,1,1
22,112,1,1
23,112,1,1
24,112,1,1
0,113,2,0
1,113,1,1
2,113,1,1
3,113,2,3
4,113,1,1
5,113,1,1
6,113,1,1
7,113,1,3
8,113,1,1
9,113,1,1
10,113,1,1
11,113,1,3
12,113,1,1
13,113,0,1
14,113,1,1
15,113,2,2
16,113,1,2
17,113,1,1
18,113,1,1
19,113,1,1
20,113,1,1
21,113,1,1
22,113,1,1
23,113,1,2
24,113,1,1
0,114,3,2
1,114,1,1
2,114,1,1
3,114,1,1
4,114,1,1
5,114,1,1
6,114,1,1
7,114,1,1
8,114,1,1
9,114,1,1
10,114,1,1
11,114,1,1
12,114,1,1
13,114,1,1
14,114,1,1
15,114,1,1
16,114,1,1
17,114,1,1
18,114,1,1
19,114,1,1
20,114,1,1
21,114,1,1
22,114,1,1
23,114,1,1
24,114,1,1
0,115,1,0
1,115,1,1
2,115,1,1
3,115,1,1
4,115,1,1
5,115,1,1
6,115,1,1
7,115,1,3
8,115,1,1
9,115,1,1
10,115,1,1
11,115,1,3
12,115,1,1
13,115,0,1
14,115,1,1
15,115,2,2
16,115,1,2
17,115,1,1
18,115,1,1
19,115,1,1
20,115,1,1
21,115,1,1
22,115,1,1
23,115,1,2
24,115,1,1
0,116,3,2
1,116,1,1
2,116,1,1
3,116,1,1
4,116,1,1
5,116,1,1
6,116,1,1
7,116,1,1
8,116,1,1
9,116,1,1
10,116,1,1
11,116,1,1
12,116,1,1
13,116,1,1
14,116,1,1
15,116,1,1
16,116,1,1
17,116,1,1
18,116,1,1
19,116,1,1
20,116,1,1
21,116,1,1
22,116,1,1
23,116,1,1
24,116,1,1
0,117,1,0
1,117,1,1
2,117,1,1
3,117,1,1
4,117,1,1
5,117,1,1
6,117,1,1
7,117,1,3
8,117,1,1
9,117,1,1
10,117,1,1
11,117,1,3
12,117,1,1
13,117,0,1
14,117,1,1
15,117,2,2
16,117,1,2
17,117,1,1
18,117,1,1
19,117,1,1
20,117,1,1
21,117,1,1
22,117,1,1
23,117,1,2
24,117,1,1
0,118,3,2
1,118,1,1
2,118,1,1
3,118,1,1
4,118,1,1
5,118,1,1
6,118,1,1
7,118,1,1
8,118,1,1
9,118,1,1
10,118,1,1
11,118,1,1
12,118,1,1
13,118,1,1
14,118,1,1
15,118,1,1
16,118,1,1
17,118,1,1
18,118,1,1
19,118,1,1
20,118,1,1
21,118,1,1
22,118,1,1
23,118,1,1
24,118,1,1
0,119,3,2
1,119,1,1
2,119,1,1
3,119,1,1
4,119,1,1
5,119,1,1
6,119,1,1
7,119,1,1
8,119,1,1
9,119,1,1
10,119,1,1
11,119,1,1
12,119,1,1
13,119,1,1
14,119,1,1
15,119,1,1
16,119,1,1
17,119,1,1
18,119,1,1
19,119,1,1
20,119,1,1
21,119,1,1
22,119,1,1
23,119,1,1
24,119,1,1
0,120,1,0
1,120,1,1
2,120,1,1
3,120,1,1
4,120,1,1
5,120,1,1
6,120,1,1
7,120,1,3
8,120,1,1
9,120,1,1
10,120,1,1
11,120,1,3
12,120,1,1
13,120,0,1
14,120,1,1
15,120,2,2
16,120,1,2
17,120,1,1
18,120,1,1
19,120,1,1
20,120,1,1
21,120,1,1
22,120,1,1
23,120,1,2
24,120,1,1
0,121,3,2
1,121,2,3
2,121,2,1
3,121,1,1
4,121,1,1
5,121,1,1
6,121,1,1
7,121,3,2
8,121,3,3
9,121,1,1
10,121,1,1
11,121,3,2
12,121,1,1
13,121,0,1
14,121,3,2
15,121,2,2
16,121,1,2
17,121,1,1
18,121,1,1
19,121,1,1
20,121,1,1
21,121,1,1
22,121,1,1
23,121,1,2
24,121,1,1
0,122,2,0
1,122,1,1
2,122,1,1
3,122,2,3
4,122,1,1
5,122,1,1
6,122,1,1
7,122,1,3
8,122,1,1
9,122,1,1
10,122,1,1
11,122,1,3
12,122,1,1
13,122,0,1
14,122,1,1
15,122,2,2
16,122,1,2
17,122,1,1
18,122,1,1
19,122,1,1
20,122,1,1
21,122,1,1
22,122,1,1
23,122,1,2
24,122,1,1
0,123,2,0
1,123,1,1
2,123,1,1
3,123,2,3
4,123,1,1
5,123,1,1
6,123,1,1
7,123,1,3
8,123,1,1
9,123,1,1
10,123,1,1
11,123,1,3
12,123,1,1
13,123,0,1
14,123,1,1
15,123,2,2
16,123,1,2
17,123,1,1
18,123,1,1
19,123,1,1
20,123,1,1
21,123,1,1
22,123,1,1
23,123,1,2
24,123,1,1
0,124,3,2
1,124,2,3
2,124,2,1
3,124,1,1
4,124,1,1
5,124,1,1
6,124,1,1
7,124,3,2
8,124,3,3
9,124,1,1
10,124,1,1
11,124,3,2
12,124,1,1
13,124,0,1
14,124,3,2
15,124,2,2
16,124,1,2
17,124,1,1
18,124,1,1
19,124,1,1
20,124,1,1
21,124,1,1
22,124,1,1
23,124,1,2
24,124,1,1
0,125,3,2
1,125,1,1
2,125,1,1
3,125,1,1
4,125,1,1
5,125,1,1
6,125,1,1
7,125,1,1
8,125,1,1
9,125,1,1
10,125,1,1
11,125,1,1
12,125,1,1
13,125,1,1
14,125,3,0
15,125,2,1
16,125,1,1
17,125,1,1
18,125,2,3
19,125,1,1
20,125,1,1
21,125,1,1
22,125,1,1
23,125,1,1
24,125,1,1
0,126,3,2
1,126,2,3
2,126,2,1
3,126,1,1
4,126,1,1
5,126,1,1
6,126,1,1
7,126,3,2
8,126,3,3
9,126,1,1
10,126,1,1
11,126,3,2
12,126,1,1
13,126,0,1
14,126,3,2
15,126,2,2
16,126,1,2
17,126,1,1
18,126,1,1
19,126,1,1
20,126,1,1
21,126,1,1
22,126,1,1
23,126,1,2
24,126,1,1
0,127,3,2
1,127,1,1
2,127,1,1
3,127,1,1
4,127,1,1
5,127,1,1
6,127,1,1
7,127,1,1
8,127,1,1
9,127,1,1
10,127,1,1
11,127,1,1
12,127,1,1
13,127,1,1
14,127,1,1
15,127,2,1
16,127,1,1
17,127,2,2
18,127,2,2
19,127,1,1
20,127,1,1
21,127,1,1
22,127,1,1
23,127,1,1
24,127,1,1
0,128,3,2
1,128,2,3
2,128,2,1
3,128,1,1
4,128,1,1
5,128,1,1
6,128,1,1
7,128,3,2
8,128,3,3
9,128,1,1
10,128,1,1
11,128,3,2
12,128,1,1
13,128,0,1
14,128,3,2
15,128,2,2
16,128,1,2
17,128,1,1
18,128,1,1
19,128,1,1
20,128,1,1
21,128,1,1
22,128,1,1
23,128,1,2
24,128,1,1
0,129,1,0
1,129,1,1
2,129,1,1
3,129,1,1
4,129,1,1
5,129,1,1
6,129,1,1
7,129,1,3
8,129,1,1
9,129,1,1
10,129,1,1
11,129,1,3
12,129,1,1
13,129,0,1
14,129,1,1
15,129,2,2
16,129,1,2
17,129,1,1
18,129,1,1
19,129,1,1
20,129,1,1
21,129,1,1
22,129,1,1
23,129,1,2
24,129,1,1
0,130,3,2
1,130,1,1
2,130,1,1
3,130,1,1
4,130,1,1
5,130,1,1
6,130,1,1
7,130,1,1
8,130,1,1
9,130,1,1
10,130,1,1
11,130,1,1
12,130,1,1
13,130,1,1
14,130,3,0
15,130,2,1
16,130,1,1
17,130,1,1
18,130,2,3
19,130,1,1
20,130,1,1
21,130,1,1
22,130,1,1
23,130,1,1
24,130,1,1
0,131,3,2
1,131,2,0
2,131,1,1
3,131,1,1
4,131,1,1
5,131,1,1
6,131,1,1
7,131,3,2
8,131,1,1
9,131,1,1
10,131,1,1
11,131,3,2
12,131,1,1
13,131,0,1
14,131,3,2
15,131,2,2
16,131,1,2
17,131,1,1
18,131,1,1
19,131,1,1
20,131,1,1
21,131,1,1
22,131,1,1
23,131,1,2
24,131,1,1
0,132,3,2
1,132,1,1
2,132,1,1
3,132,1,1
4,132,1,1
5,132,1,1
6,132,1,1
7,132,1,1
8,132,1,1
9,132,1,1
10,132,1,1
11,132,1,1
12,132,1,1
13,132,1,1
14,132,1,1
15,132,2,1
16,132,1,1
17,132,2,2
18,132,2,2
19,132,1,1
20,132,1,1
21,132,1,1
22,132,1,1
23,132,1,1
24,132,1,1
0,133,2,0
1,133,1,1
2,133,1,1
3,133,2,3
4,133,1,1
5,133,1,1
6,133,1,1
7,133,1,3
8,133,1,1
9,133,1,1
10,133,1,1
11,133,1,3
12,133,1,1
13,133,0,1
14,133,1,1
15,133,2,2
16,133,1,2
17,133,1,1
18,133,1,1
19,133,1,1
20,133,1,1
21,133,1,1
22,133,1,1
23,133,1,2
24,133,1,1
0,134,2,0
1,134,1,1
2,134,1,1
3,134,2,3
4,134,1,1
5,134,1,1
6,134,1,1
7,134,1,3
8,134,1,1
9,134,1,1
10,134,1,1
11,134,1,3
12,134,1,1
13,134,0,1
14,134,1,1
15,134,2,2
16,134,1,2
17,134,1,1
18,134,1,1
19,134,1,1
20,134,1,1
21,134,1,1
22,134,1,1
23,134,1,2
24,134,1,1
0,135,1,0
1,135,1,1
2,135,1,1
3,135,1,1
4,135,1,1
5,135,1,1
6,135,1,1
7,135,1,3
8,135,1,1
9,135,1,1
10,135,1,1
11,135,1,3
12,135,1,1
13,135,0,1
14,135,1,1
15,135,2,2
16,135,1,2
17,135,1,1
18,135,1,1
19,135,1,1
20,135,1,1
21,135,1,1
22,135,1,1
23,135,1,2
24,135,1,1
0,136,3,2
1,136,2,0
2,136,1,1
3,136,1,1
4,136,1,1
5,136,1,1
6,136,1,1
7,136,3,2
8,136,1,1
9,136,1,1
10,136,1,1
11,136,3,2
12,136,1,1
13,136,0,1
14,136,3,2
15,136,2,2
16,136,1,2
17,136,1,1
18,136,1,1
19,136,1,1
20,136,1,1
21,136,1,1
22,136,1,1
23,136,1,2
24,136,1,1
0,137,1,0
1,137,1,1
2,137,1,1
3,137,1,1
4,137,1,1
5,137,1,1
6,137,1,1
7,137,1,3
8,137,1,1
9,137,1,1
10,137,1,1
11,137,1,3
12,137,1,1
13,137,0,1
14,137,1,1
15,137,2,2
16,137,1,2
17,137,1,1
18,137,1,1
19,137,1,1
20,137,1,1
21,137,1,1
22,137,1,1
23,137,1,2
24,137,1,1
0,138,2,0
1,138,1,1
2,138,1,1
3,138,2,3
4,138,1,1
5,138,1,1
6,138,1,1
7,138,1,3
8,138,1,1
9,138,1,1
10,138,1,1
11,138,1,3
12,138,1,1
13,138,0,1
14,138,1,1
15,138,2,2
16,138,1,2
17,138,1,1
18,138,1,1
19,138,1,1
20,138,1,1
21,138,1,1
22,138,1,1
23,138,1,2
24,138,1,1
0,139,3,2
1,139,1,1
2,139,1,1
3,139,1,1
4,139,1,1
5,139,1,1
6,139,1,1
7,139,1,1
8,139,1,1
9,139,1,1
10,139,1,1
11,139,1,1
12,139,1,1
13,139,1,1
14,139,3,0
15,139,2,1
16,139,1,1
17,139,1,1
