chr,bin,cn,counts
9,243,3|3,0
9,243,3|4,0
9,243,3|5,0
9,243,3|6,0
9,243,3|7,0
9,243,3|8,0
9,243,4|0,0
9,243,4|1,0
9,243,4|2,3
9,243,4|3,0
9,243,4|4,0
9,243,4|5,0
9,243,4|6,0
9,243,4|7,0
9,243,4|8,0
9,243,4|9,0
9,243,5|0,0
9,243,5|1,0
9,243,5|2,0
9,243,5|3,1
9,243,5|4,0
9,243,5|5,0
9,243,5|6,0
9,243,5|7,0
9,243,5|8,0
9,243,5|9,0
9,243,6|0,0
9,243,6|1,0
9,243,6|2,0
9,243,6|3,0
9,243,6|4,0
9,243,6|5,0
9,243,6|6,0
9,243,6|7,0
9,243,6|8,0
9,243,6|9,0
9,243,7|0,0
9,243,7|1,0
9,243,7|2,0
9,243,7|3,0
9,243,7|4,0
9,243,7|5,0
9,243,7|6,0
9,243,7|7,0
9,243,8|0,0
9,243,8|1,0
9,243,8|2,0
9,243,8|3,0
9,243,8|4,0
9,243,8|5,0
9,243,8|6,0
9,243,9|0,0
9,243,9|2,0
9,243,9|3,0
9,243,9|4,0
9,243,9|6,0
9,244,0|0,0
9,244,0|1,6
9,244,0|2,1
9,244,0|3,1
9,244,0|4,0
9,244,0|5,0
9,244,0|6,0
9,244,10|0,0
9,244,1|0,11
9,244,1|1,291
9,244,1|2,183
9,244,1|3,1
9,244,1|4,0
9,244,1|5,0
9,244,1|6,0
9,244,2|0,5
9,244,2|1,130
9,244,2|2,248
9,244,2|3,0
9,244,2|4,0
9,244,2|5,0
9,244,2|6,0
9,244,2|7,0
9,244,2|8,0
9,244,2|9,0
9,244,3|0,2
9,244,3|1,4
9,244,3|10,0
9,244,3|11,0
9,244,3|2,3
9,244,3|3,0
9,244,3|4,0
9,244,3|5,0
9,244,3|6,0
9,244,3|7,0
9,244,3|8,0
9,244,4|0,0
9,244,4|1,0
9,244,4|2,2
9,244,4|3,0
9,244,4|4,0
9,244,4|5,0
9,244,4|6,0
9,244,4|7,0
9,244,4|8,0
9,244,4|9,0
9,244,5|0,0
9,244,5|1,0
9,244,5|2,0
9,244,5|3,0
9,244,5|4,0
9,244,5|5,0
9,244,5|6,0
9,244,5|7,0
9,244,5|8,0
9,244,5|9,0
9,244,6|0,1
9,244,6|1,0
9,244,6|2,0
9,244,6|3,1
9,244,6|4,0
9,244,6|5,0
9,244,6|6,0
9,244,6|7,0
9,244,6|8,0
9,244,6|9,0
9,244,7|0,0
9,244,7|1,0
9,244,7|2,0
9,244,7|3,0
9,244,7|4,0
9,244,7|5,0
9,244,7|6,0
9,244,7|7,0
9,244,8|0,0
9,244,8|1,0
9,244,8|2,0
9,244,8|3,0
9,244,8|4,0
9,244,8|5,0
9,244,8|6,0
9,244,9|0,0
9,244,9|2,0
9,244,9|3,0
9,244,9|4,0
9,244,9|6,0
10,245,0|0,0
10,245,0|1,1
10,245,0|2,1
10,245,0|3,0
10,245,0|4,0
10,245,0|5,0
10,245,0|6,0
10,245,10|0,0
10,245,1|0,21
10,245,1|1,33
10,245,1|2,13
10,245,1|3,1
10,245,1|4,0
10,245,1|5,0
10,245,1|6,0
10,245,2|0,103
10,245,2|1,125
10,245,2|2,281
10,245,2|3,2
10,245,2|4,0
10,245,2|5,0
10,245,2|6,0
10,245,2|7,0
10,245,2|8,0
10,245,2|9,0
10,245,3|0,11
10,245,3|1,183
10,245,3|10,0
10,245,3|11,1
10,245,3|2,34
10,245,3|3,3
10,245,3|4,0
10,245,3|5,0
10,245,3|6,0
10,245,3|7,0
10,245,3|8,0
10,245,4|0,35
10,245,4|1,5
10,245,4|2,21
10,245,4|3,1
10,245,4|4,0
10,245,4|5,0
10,245,4|6,0
10,245,4|7,0
10,245,4|8,0
10,245,4|9,0
10,245,5|0,4
10,245,5|1,1
10,245,5|2,7
10,245,5|3,1
10,245,5|4,0
10,245,5|5,0
10,245,5|6,0
10,245,5|7,0
10,245,5|8,0
10,245,5|9,0
10,245,6|0,0
10,245,6|1,0
10,245,6|2,0
10,245,6|3,1
10,245,6|4,0
10,245,6|5,0
10,245,6|6,0
10,245,6|7,0
10,245,6|8,0
10,245,6|9,0
10,245,7|0,1
10,245,7|1,0
10,245,7|2,0
10,245,7|3,0
10,245,7|4,0
10,245,7|5,0
10,245,7|6,0
10,245,7|7,0
10,245,8|0,0
10,245,8|1,0
10,245,8|2,0
10,245,8|3,0
10,245,8|4,0
10,245,8|5,0
10,245,8|6,0
10,245,9|0,0
10,245,9|2,0
10,245,9|3,0
10,245,9|4,0
10,245,9|6,0
10,246,0|0,0
10,246,0|1,2
10,246,0|2,0
10,246,0|3,0
10,246,0|4,0
10,246,0|5,0
10,246,0|6,0
10,246,10|0,0
10,246,1|0,25
10,246,1|1,41
10,246,1|2,16
10,246,1|3,0
10,246,1|4,0
10,246,1|5,0
10,246,1|6,0
10,246,2|0,124
10,246,2|1,173
10,246,2|2,275
10,246,2|3,3
10,246,2|4,0
10,246,2|5,0
10,246,2|6,0
10,246,2|7,1
10,246,2|8,0
10,246,2|9,0
10,246,3|0,25
10,246,3|1,161
10,246,3|10,0
10,246,3|11,0
10,246,3|2,32
10,246,3|3,0
10,246,3|4,0
10,246,3|5,0
10,246,3|6,0
10,246,3|7,0
10,246,3|8,0
10,246,4|0,3
10,246,4|1,2
10,246,4|2,5
10,246,4|3,1
10,246,4|4,0
10,246,4|5,0
10,246,4|6,0
10,246,4|7,0
10,246,4|8,0
10,246,4|9,0
10,246,5|0,1
10,246,5|1,0
10,246,5|2,0
10,246,5|3,0
10,246,5|4,0
10,246,5|5,0
10,246,5|6,0
10,246,5|7,0
10,246,5|8,0
10,246,5|9,0
10,246,6|0,0
10,246,6|1,0
10,246,6|2,0
10,246,6|3,0
10,246,6|4,0
10,246,6|5,0
10,246,6|6,0
10,246,6|7,0
10,246,6|8,0
10,246,6|9,0
10,246,7|0,0
10,246,7|1,0
10,246,7|2,0
10,246,7|3,0
10,246,7|4,0
10,246,7|5,0
10,246,7|6,0
10,246,7|7,0
10,246,8|0,0
10,246,8|1,0
10,246,8|2,0
10,246,8|3,0
10,246,8|4,0
10,246,8|5,0
10,246,8|6,0
10,246,9|0,0
10,246,9|2,0
10,246,9|3,0
10,246,9|4,0
10,246,9|6,0
10,247,0|0,0
10,247,0|1,2
10,247,0|2,1
10,247,0|3,0
10,247,0|4,0
10,247,0|5,0
10,247,0|6,0
10,247,10|0,0
10,247,1|0,22
10,247,1|1,38
10,247,1|2,16
10,247,1|3,0
10,247,1|4,0
10,247,1|5,0
10,247,1|6,0
10,247,2|0,106
10,247,2|1,164
10,247,2|2,276
10,247,2|3,1
10,247,2|4,0
10,247,2|5,0
10,247,2|6,0
10,247,2|7,0
10,247,2|8,0
10,247,2|9,1
10,247,3|0,13
10,247,3|1,156
10,247,3|10,0
10,247,3|11,0
10,247,3|2,46
10,247,3|3,0
10,247,3|4,0
10,247,3|5,0
10,247,3|6,0
10,247,3|7,0
10,247,3|8,0
10,247,4|0,31
10,247,4|1,2
10,247,4|2,12
10,247,4|3,0
10,247,4|4,0
10,247,4|5,0
10,247,4|6,0
10,247,4|7,0
10,247,4|8,0
10,247,4|9,0
10,247,5|0,0
10,247,5|1,0
10,247,5|2,1
10,247,5|3,1
10,247,5|4,0
10,247,5|5,0
10,247,5|6,0
10,247,5|7,0
10,247,5|8,0
10,247,5|9,0
10,247,6|0,1
10,247,6|1,0
10,247,6|2,0
10,247,6|3,0
10,247,6|4,0
10,247,6|5,0
10,247,6|6,0
10,247,6|7,0
10,247,6|8,0
10,247,6|9,0
10,247,7|0,0
10,247,7|1,0
10,247,7|2,0
10,247,7|3,0
10,247,7|4,0
10,247,7|5,0
10,247,7|6,0
10,247,7|7,0
10,247,8|0,0
10,247,8|1,0
10,247,8|2,0
10,247,8|3,0
10,247,8|4,0
10,247,8|5,0
10,247,8|6,0
10,247,9|0,0
10,247,9|2,0
10,247,9|3,0
10,247,9|4,0
10,247,9|6,0
10,248,0|0,0
10,248,0|1,3
10,248,0|2,0
10,248,0|3,0
10,248,0|4,0
10,248,0|5,0
10,248,0|6,0
10,248,10|0,0
10,248,1|0,24
10,248,1|1,55
10,248,1|2,16
10,248,1|3,0
10,248,1|4,0
10,248,1|5,0
10,248,1|6,0
10,248,2|0,126
10,248,2|1,183
10,248,2|2,274
10,248,2|3,1
10,248,2|4,0
10,248,2|5,0
10,248,2|6,0
10,248,2|7,0
10,248,2|8,0
10,248,2|9,1
10,248,3|0,20
10,248,3|1,154
10,248,3|10,0
10,248,3|11,0
10,248,3|2,26
10,248,3|3,0
10,248,3|4,0
10,248,3|5,0
10,248,3|6,0
10,248,3|7,0
10,248,3|8,0
10,248,4|0,2
10,248,4|1,1
10,248,4|2,4
10,248,4|3,0
10,248,4|4,0
10,248,4|5,0
10,248,4|6,0
10,248,4|7,0
10,248,4|8,0
10,248,4|9,0
10,248,5|0,0
10,248,5|1,0
10,248,5|2,0
10,248,5|3,0
10,248,5|4,0
10,248,5|5,0
10,248,5|6,0
10,248,5|7,0
10,248,5|8,0
10,248,5|9,0
10,248,6|0,0
10,248,6|1,0
10,248,6|2,0
10,248,6|3,0
10,248,6|4,0
10,248,6|5,0
10,248,6|6,0
10,248,6|7,0
10,248,6|8,0
10,248,6|9,0
10,248,7|0,0
10,248,7|1,0
10,248,7|2,0
10,248,7|3,0
10,248,7|4,0
10,248,7|5,0
10,248,7|6,0
10,248,7|7,0
10,248,8|0,0
10,248,8|1,0
10,248,8|2,0
10,248,8|3,0
10,248,8|4,0
10,248,8|5,0
10,248,8|6,0
10,248,9|0,0
10,248,9|2,0
10,248,9|3,0
10,248,9|4,0
10,248,9|6,0
10,249,0|0,0
10,249,0|1,2
10,249,0|2,1
10,249,0|3,0
10,249,0|4,0
10,249,0|5,0
10,249,0|6,0
10,249,10|0,0
10,249,1|0,18
10,249,1|1,32
10,249,1|2,15
10,249,1|3,0
10,249,1|4,0
10,249,1|5,0
10,249,1|6,0
10,249,2|0,106
10,249,2|1,155
10,249,2|2,281
10,249,2|3,2
10,249,2|4,0
10,249,2|5,0
10,249,2|6,0
10,249,2|7,0
10,249,2|8,0
10,249,2|9,1
10,249,3|0,9
10,249,3|1,164
10,249,3|10,0
10,249,3|11,0
10,249,3|2,36
10,249,3|3,1
10,249,3|4,0
10,249,3|5,0
10,249,3|6,0
10,249,3|7,0
10,249,3|8,0
10,249,4|0,38
10,249,4|1,2
10,249,4|2,21
10,249,4|3,0
10,249,4|4,0
10,249,4|5,0
10,249,4|6,0
10,249,4|7,0
10,249,4|8,0
10,249,4|9,0
10,249,5|0,0
10,249,5|1,1
10,249,5|2,2
10,249,5|3,2
10,249,5|4,0
10,249,5|5,0
10,249,5|6,0
10,249,5|7,0
10,249,5|8,0
10,249,5|9,0
10,249,6|0,1
10,249,6|1,0
10,249,6|2,0
10,249,6|3,0
10,249,6|4,0
10,249,6|5,0
10,249,6|6,0
10,249,6|7,0
10,249,6|8,0
10,249,6|9,0
10,249,7|0,0
10,249,7|1,0
10,249,7|2,0
10,249,7|3,0
10,249,7|4,0
10,249,7|5,0
10,249,7|6,0
10,249,7|7,0
10,249,8|0,0
10,249,8|1,0
10,249,8|2,0
10,249,8|3,0
10,249,8|4,0
10,249,8|5,0
10,249,8|6,0
10,249,9|0,0
10,249,9|2,0
10,249,9|3,0
10,249,9|4,0
10,249,9|6,0
10,250,0|0,0
10,250,0|1,2
10,250,0|2,1
10,250,0|3,0
10,250,0|4,0
10,250,0|5,0
10,250,0|6,0
10,250,10|0,0
10,250,1|0,15
10,250,1|1,34
10,250,1|2,15
10,250,1|3,0
10,250,1|4,0
10,250,1|5,0
10,250,1|6,0
10,250,2|0,121
10,250,2|1,170
10,250,2|2,280
10,250,2|3,1
10,250,2|4,0
10,250,2|5,0
10,250,2|6,0
10,250,2|7,1
10,250,2|8,0
10,250,2|9,0
10,250,3|0,25
10,250,3|1,26
10,250,3|10,0
10,250,3|11,0
10,250,3|2,174
10,250,3|3,0
10,250,3|4,0
10,250,3|5,0
10,250,3|6,0
10,250,3|7,0
10,250,3|8,0
10,250,4|0,10
10,250,4|1,4
10,250,4|2,8
10,250,4|3,0
10,250,4|4,0
10,250,4|5,0
10,250,4|6,0
10,250,4|7,0
10,250,4|8,0
10,250,4|9,0
10,250,5|0,1
10,250,5|1,0
10,250,5|2,2
10,250,5|3,0
10,250,5|4,0
10,250,5|5,0
10,250,5|6,0
10,250,5|7,0
10,250,5|8,0
10,250,5|9,0
10,250,6|0,0
10,250,6|1,0
10,250,6|2,0
10,250,6|3,0
10,250,6|4,0
10,250,6|5,0
10,250,6|6,0
10,250,6|7,0
10,250,6|8,0
10,250,6|9,0
10,250,7|0,0
10,250,7|1,0
10,250,7|2,0
10,250,7|3,0
10,250,7|4,0
10,250,7|5,0
10,250,7|6,0
10,250,7|7,0
10,250,8|0,0
10,250,8|1,0
10,250,8|2,0
10,250,8|3,0
10,250,8|4,0
10,250,8|5,0
10,250,8|6,0
10,250,9|0,0
10,250,9|2,0
10,250,9|3,0
10,250,9|4,0
10,250,9|6,0
10,251,0|0,1
10,251,0|1,19
10,251,0|2,3
10,251,0|3,0
10,251,0|4,0
10,251,0|5,0
10,251,0|6,0
10,251,10|0,0
10,251,1|0,107
10,251,1|1,216
10,251,1|2,16
10,251,1|3,0
10,251,1|4,0
10,251,1|5,0
10,251,1|6,0
10,251,2|0,33
10,251,2|1,21
10,251,2|2,468
10,251,2|3,2
10,251,2|4,0
10,251,2|5,0
10,251,2|6,0
10,251,2|7,0
10,251,2|8,0
10,251,2|9,0
10,251,3|0,0
10,251,3|1,1
10,251,3|10,0
10,251,3|11,0
10,251,3|2,2
10,251,3|3,0
10,251,3|4,0
10,251,3|5,0
10,251,3|6,0
10,251,3|7,0
10,251,3|8,0
10,251,4|0,0
10,251,4|1,0
10,251,4|2,1
10,251,4|3,0
10,251,4|4,0
10,251,4|5,0
10,251,4|6,0
10,251,4|7,0
10,251,4|8,0
10,251,4|9,0
10,251,5|0,0
10,251,5|1,0
10,251,5|2,0
10,251,5|3,0
10,251,5|4,0
10,251,5|5,0
10,251,5|6,0
10,251,5|7,0
10,251,5|8,0
10,251,5|9,0
10,251,6|0,0
10,251,6|1,0
10,251,6|2,0
10,251,6|3,0
10,251,6|4,0
10,251,6|5,0
10,251,6|6,0
10,251,6|7,0
10,251,6|8,0
10,251,6|9,0
10,251,7|0,0
10,251,7|1,0
10,251,7|2,0
10,251,7|3,0
10,251,7|4,0
10,251,7|5,0
10,251,7|6,0
10,251,7|7,0
10,251,8|0,0
10,251,8|1,0
10,251,8|2,0
10,251,8|3,0
10,251,8|4,0
10,251,8|5,0
10,251,8|6,0
10,251,9|0,0
10,251,9|2,0
10,251,9|3,0
10,251,9|4,0
10,251,9|6,0
10,252,0|0,0
10,252,0|1,1
10,252,0|2,0
10,252,0|3,0
10,252,0|4,0
10,252,0|5,0
10,252,0|6,0
10,252,10|0,0
10,252,1|0,2
10,252,1|1,352
10,252,1|2,1
10,252,1|3,0
10,252,1|4,0
10,252,1|5,0
10,252,1|6,0
10,252,2|0,0
10,252,2|1,27
10,252,2|2,500
10,252,2|3,0
10,252,2|4,0
10,252,2|5,0
10,252,2|6,0
10,252,2|7,0
10,252,2|8,0
10,252,2|9,0
10,252,3|0,0
10,252,3|1,0
10,252,3|10,0
10,252,3|11,0
10,252,3|2,7
10,252,3|3,0
10,252,3|4,0
10,252,3|5,0
10,252,3|6,0
10,252,3|7,0
10,252,3|8,0
10,252,4|0,0
10,252,4|1,0
10,252,4|2,0
10,252,4|3,0
10,252,4|4,0
10,252,4|5,0
10,252,4|6,0
10,252,4|7,0
10,252,4|8,0
10,252,4|9,0
10,252,5|0,0
10,252,5|1,0
10,252,5|2,0
10,252,5|3,0
10,252,5|4,0
10,252,5|5,0
10,252,5|6,0
10,252,5|7,0
10,252,5|8,0
10,252,5|9,0
10,252,6|0,0
10,252,6|1,0
10,252,6|2,0
10,252,6|3,0
10,252,6|4,0
10,252,6|5,0
10,252,6|6,0
10,252,6|7,0
10,252,6|8,0
10,252,6|9,0
10,252,7|0,0
10,252,7|1,0
10,252,7|2,0
10,252,7|3,0
10,252,7|4,0
10,252,7|5,0
10,252,7|6,0
10,252,7|7,0
10,252,8|0,0
10,252,8|1,0
10,252,8|2,0
10,252,8|3,0
10,252,8|4,0
10,252,8|5,0
10,252,8|6,0
10,252,9|0,0
10,252,9|2,0
10,252,9|3,0
10,252,9|4,0
10,252,9|6,0
10,253,0|0,1
10,253,0|1,2
10,253,0|2,0
10,253,0|3,0
10,253,0|4,0
10,253,0|5,0
10,253,0|6,0
10,253,10|0,0
10,253,1|0,5
10,253,1|1,417
10,253,1|2,5
10,253,1|3,0
10,253,1|4,0
10,253,1|5,0
10,253,1|6,0
10,253,2|0,1
10,253,2|1,16
10,253,2|2,441
10,253,2|3,0
10,253,2|4,0
10,253,2|5,0
10,253,2|6,0
10,253,2|7,0
10,253,2|8,0
10,253,2|9,0
10,253,3|0,0
10,253,3|1,0
10,253,3|10,0
10,253,3|11,0
10,253,3|2,2
10,253,3|3,0
10,253,3|4,0
10,253,3|5,0
10,253,3|6,0
10,253,3|7,0
10,253,3|8,0
10,253,4|0,0
10,253,4|1,0
10,253,4|2,0
10,253,4|3,0
10,253,4|4,0
10,253,4|5,0
10,253,4|6,0
10,253,4|7,0
10,253,4|8,0
10,253,4|9,0
10,253,5|0,0
10,253,5|1,0
10,253,5|2,0
10,253,5|3,0
10,253,5|4,0
10,253,5|5,0
10,253,5|6,0
10,253,5|7,0
10,253,5|8,0
10,253,5|9,0
10,253,6|0,0
10,253,6|1,0
10,253,6|2,0
10,253,6|3,0
10,253,6|4,0
10,253,6|5,0
10,253,6|6,0
10,253,6|7,0
10,253,6|8,0
10,253,6|9,0
10,253,7|0,0
10,253,7|1,0
10,253,7|2,0
10,253,7|3,0
10,253,7|4,0
10,253,7|5,0
10,253,7|6,0
10,253,7|7,0
10,253,8|0,0
10,253,8|1,0
10,253,8|2,0
10,253,8|3,0
10,253,8|4,0
10,253,8|5,0
10,253,8|6,0
10,253,9|0,0
10,253,9|2,0
10,253,9|3,0
10,253,9|4,0
10,253,9|6,0
10,254,0|0,0
10,254,0|1,2
10,254,0|2,0
10,254,0|3,0
10,254,0|4,0
10,254,0|5,0
10,254,0|6,0
10,254,10|0,0
10,254,1|0,4
10,254,1|1,351
10,254,1|2,9
10,254,1|3,0
10,254,1|4,0
10,254,1|5,0
10,254,1|6,0
10,254,2|0,2
10,254,2|1,73
10,254,2|2,445
10,254,2|3,0
10,254,2|4,0
10,254,2|5,0
10,254,2|6,0
10,254,2|7,0
10,254,2|8,0
10,254,2|9,0
10,254,3|0,0
10,254,3|1,0
10,254,3|10,0
10,254,3|11,0
10,254,3|2,4
10,254,3|3,0
10,254,3|4,0
10,254,3|5,0
10,254,3|6,0
10,254,3|7,0
10,254,3|8,0
10,254,4|0,0
10,254,4|1,0
10,254,4|2,0
10,254,4|3,0
10,254,4|4,0
10,254,4|5,0
10,254,4|6,0
10,254,4|7,0
10,254,4|8,0
10,254,4|9,0
10,254,5|0,0
10,254,5|1,0
10,254,5|2,0
10,254,5|3,0
10,254,5|4,0
10,254,5|5,0
10,254,5|6,0
10,254,5|7,0
10,254,5|8,0
10,254,5|9,0
10,254,6|0,0
10,254,6|1,0
10,254,6|2,0
10,254,6|3,0
10,254,6|4,0
10,254,6|5,0
10,254,6|6,0
10,254,6|7,0
10,254,6|8,0
10,254,6|9,0
10,254,7|0,0
10,254,7|1,0
10,254,7|2,0
10,254,7|3,0
10,254,7|4,0
10,254,7|5,0
10,254,7|6,0
10,254,7|7,0
10,254,8|0,0
10,254,8|1,0
10,254,8|2,0
10,254,8|3,0
10,254,8|4,0
10,254,8|5,0
10,254,8|6,0
10,254,9|0,0
10,254,9|2,0
10,254,9|3,0
10,254,9|4,0
10,254,9|6,0
10,255,0|0,0
10,255,0|1,6
10,255,0|2,0
10,255,0|3,0
10,255,0|4,0
10,255,0|5,0
10,255,0|6,0
10,255,10|0,0
10,255,1|0,6
10,255,1|1,381
10,255,1|2,9
10,255,1|3,0
10,255,1|4,0
10,255,1|5,0
10,255,1|6,0
10,255,2|0,1
10,255,2|1,47
10,255,2|2,438
10,255,2|3,0
10,255,2|4,0
10,255,2|5,0
10,255,2|6,0
10,255,2|7,0
10,255,2|8,0
10,255,2|9,0
10,255,3|0,0
10,255,3|1,0
10,255,3|10,0
10,255,3|11,0
10,255,3|2,2
10,255,3|3,0
10,255,3|4,0
10,255,3|5,0
10,255,3|6,0
10,255,3|7,0
10,255,3|8,0
10,255,4|0,0
10,255,4|1,0
10,255,4|2,0
10,255,4|3,0
10,255,4|4,0
10,255,4|5,0
10,255,4|6,0
10,255,4|7,0
10,255,4|8,0
10,255,4|9,0
10,255,5|0,0
10,255,5|1,0
10,255,5|2,0
10,255,5|3,0
10,255,5|4,0
10,255,5|5,0
10,255,5|6,0
10,255,5|7,0
10,255,5|8,0
10,255,5|9,0
10,255,6|0,0
10,255,6|1,0
10,255,6|2,0
10,255,6|3,0
10,255,6|4,0
10,255,6|5,0
10,255,6|6,0
10,255,6|7,0
10,255,6|8,0
10,255,6|9,0
10,255,7|0,0
10,255,7|1,0
10,255,7|2,0
10,255,7|3,0
10,255,7|4,0
10,255,7|5,0
10,255,7|6,0
10,255,7|7,0
10,255,8|0,0
10,255,8|1,0
10,255,8|2,0
10,255,8|3,0
10,255,8|4,0
10,255,8|5,0
10,255,8|6,0
10,255,9|0,0
10,255,9|2,0
10,255,9|3,0
10,255,9|4,0
10,255,9|6,0
10,256,0|0,0
10,256,0|1,3
10,256,0|2,0
10,256,0|3,0
10,256,0|4,0
10,256,0|5,0
10,256,0|6,0
10,256,10|0,0
10,256,1|0,4
10,256,1|1,282
10,256,1|2,8
10,256,1|3,1
10,256,1|4,0
10,256,1|5,0
10,256,1|6,0
10,256,2|0,2
10,256,2|1,43
10,256,2|2,512
10,256,2|3,1
10,256,2|4,0
10,256,2|5,0
10,256,2|6,0
10,256,2|7,0
10,256,2|8,0
10,256,2|9,0
10,256,3|0,1
10,256,3|1,2
10,256,3|10,0
10,256,3|11,0
10,256,3|2,25
10,256,3|3,2
10,256,3|4,0
10,256,3|5,1
10,256,3|6,0
10,256,3|7,0
10,256,3|8,0
10,256,4|0,0
10,256,4|1,0
10,256,4|2,2
10,256,4|3,1
10,256,4|4,0
10,256,4|5,0
10,256,4|6,0
10,256,4|7,0
10,256,4|8,0
10,256,4|9,0
10,256,5|0,0
10,256,5|1,0
10,256,5|2,0
10,256,5|3,0
10,256,5|4,0
10,256,5|5,0
10,256,5|6,0
10,256,5|7,0
10,256,5|8,0
10,256,5|9,0
10,256,6|0,0
10,256,6|1,0
10,256,6|2,0
10,256,6|3,0
10,256,6|4,0
10,256,6|5,0
10,256,6|6,0
10,256,6|7,0
10,256,6|8,0
10,256,6|9,0
10,256,7|0,0
10,256,7|1,0
10,256,7|2,0
10,256,7|3,0
10,256,7|4,0
10,256,7|5,0
10,256,7|6,0
10,256,7|7,0
10,256,8|0,0
10,256,8|1,0
10,256,8|2,0
10,256,8|3,0
10,256,8|4,0
10,256,8|5,0
10,256,8|6,0
10,256,9|0,0
10,256,9|2,0
10,256,9|3,0
10,256,9|4,0
10,256,9|6,0
10,257,0|0,0
10,257,0|1,0
10,257,0|2,0
10,257,0|3,0
10,257,0|4,0
10,257,0|5,0
10,257,0|6,0
10,257,10|0,0
10,257,1|0,3
10,257,1|1,0
10,257,1|2,0
10,257,1|3,0
10,257,1|4,0
10,257,1|5,0
10,257,1|6,0
10,257,2|0,172
10,257,2|1,0
10,257,2|2,0
10,257,2|3,0
10,257,2|4,0
10,257,2|5,0
10,257,2|6,0
10,257,2|7,0
10,257,2|8,0
10,257,2|9,0
10,257,3|0,203
10,257,3|1,4
10,257,3|10,0
10,257,3|11,0
10,257,3|2,0
10,257,3|3,0
10,257,3|4,0
10,257,3|5,0
10,257,3|6,0
10,257,3|7,0
10,257,3|8,0
10,257,4|0,458
10,257,4|1,4
10,257,4|2,2
10,257,4|3,0
10,257,4|4,0
10,257,4|5,0
10,257,4|6,0
10,257,4|7,0
10,257,4|8,0
10,257,4|9,0
10,257,5|0,17
10,257,5|1,7
10,257,5|2,0
10,257,5|3,0
10,257,5|4,0
10,257,5|5,0
10,257,5|6,0
10,257,5|7,0
10,257,5|8,0
10,257,5|9,0
10,257,6|0,8
10,257,6|1,6
10,257,6|2,0
10,257,6|3,0
10,257,6|4,0
10,257,6|5,0
10,257,6|6,0
10,257,6|7,0
10,257,6|8,0
10,257,6|9,0
10,257,7|0,3
10,257,7|1,1
10,257,7|2,1
10,257,7|3,0
10,257,7|4,0
10,257,7|5,0
10,257,7|6,0
10,257,7|7,0
10,257,8|0,1
10,257,8|1,0
10,257,8|2,0
10,257,8|3,0
10,257,8|4,0
10,257,8|5,0
10,257,8|6,0
10,257,9|0,0
10,257,9|2,0
10,257,9|3,0
10,257,9|4,0
10,257,9|6,0
10,258,0|0,0
10,258,0|1,2
10,258,0|2,0
10,258,0|3,0
10,258,0|4,0
10,258,0|5,0
10,258,0|6,0
10,258,10|0,0
10,258,1|0,1
10,258,1|1,160
10,258,1|2,3
10,258,1|3,0
10,258,1|4,0
10,258,1|5,0
10,258,1|6,0
10,258,2|0,4
10,258,2|1,178
10,258,2|2,460
10,258,2|3,0
10,258,2|4,0
10,258,2|5,0
10,258,2|6,0
10,258,2|7,0
10,258,2|8,0
10,258,2|9,0
10,258,3|0,2
10,258,3|1,36
10,258,3|10,0
10,258,3|11,0
10,258,3|2,14
10,258,3|3,0
10,258,3|4,0
10,258,3|5,0
10,258,3|6,0
10,258,3|7,0
10,258,3|8,0
10,258,4|0,0
10,258,4|1,6
10,258,4|2,18
10,258,4|3,0
10,258,4|4,0
10,258,4|5,0
10,258,4|6,0
10,258,4|7,0
10,258,4|8,0
10,258,4|9,0
10,258,5|0,0
10,258,5|1,1
10,258,5|2,3
10,258,5|3,1
10,258,5|4,0
10,258,5|5,0
10,258,5|6,0
10,258,5|7,0
10,258,5|8,0
10,258,5|9,0
10,258,6|0,0
10,258,6|1,0
10,258,6|2,1
10,258,6|3,0
10,258,6|4,0
10,258,6|5,0
10,258,6|6,0
10,258,6|7,0
10,258,6|8,0
10,258,6|9,0
10,258,7|0,0
10,258,7|1,0
10,258,7|2,0
10,258,7|3,0
10,258,7|4,0
10,258,7|5,0
10,258,7|6,0
10,258,7|7,0
10,258,8|0,0
10,258,8|1,0
10,258,8|2,0
10,258,8|3,0
10,258,8|4,0
10,258,8|5,0
10,258,8|6,0
10,258,9|0,0
10,258,9|2,0
10,258,9|3,0
10,258,9|4,0
10,258,9|6,0
10,259,0|0,0
10,259,0|1,2
10,259,0|2,0
10,259,0|3,0
10,259,0|4,0
10,259,0|5,0
10,259,0|6,0
10,259,10|0,0
10,259,1|0,1
10,259,1|1,162
10,259,1|2,7
10,259,1|3,0
10,259,1|4,0
10,259,1|5,0
10,259,1|6,0
10,259,2|0,2
10,259,2|1,167
10,259,2|2,475
10,259,2|3,0
10,259,2|4,0
10,259,2|5,0
10,259,2|6,0
10,259,2|7,0
10,259,2|8,0
10,259,2|9,0
10,259,3|0,0
10,259,3|1,30
10,259,3|10,0
10,259,3|11,0
10,259,3|2,22
10,259,3|3,0
10,259,3|4,0
10,259,3|5,0
10,259,3|6,0
10,259,3|7,0
10,259,3|8,0
10,259,4|0,2
10,259,4|1,2
10,259,4|2,14
10,259,4|3,1
10,259,4|4,0
10,259,4|5,0
10,259,4|6,0
10,259,4|7,0
10,259,4|8,0
10,259,4|9,0
10,259,5|0,0
10,259,5|1,0
10,259,5|2,0
10,259,5|3,1
10,259,5|4,0
10,259,5|5,0
