chr,segment,cell,cn
7,27,SA922-A90554B-R26-C51,4|0
7,27,SA922-A90554B-R26-C51,6|0
7,27,SA922-A90554B-R26-C58,2|0
7,27,SA922-A90554B-R26-C58,3|0
7,27,SA922-A90554B-R26-C58,5|0
7,27,SA922-A90554B-R26-C60,2|0
7,27,SA922-A90554B-R26-C60,3|0
7,27,SA922-A90554B-R26-C60,5|0
7,27,SA922-A90554B-R26-C64,2|0
7,27,SA922-A90554B-R26-C64,3|0
7,27,SA922-A90554B-R26-C64,5|0
7,27,SA922-A90554B-R26-C66,2|0
7,27,SA922-A90554B-R26-C66,3|0
7,27,SA922-A90554B-R26-C66,5|0
7,27,SA922-A90554B-R27-C18,2|0
7,27,SA922-A90554B-R27-C18,3|0
7,27,SA922-A90554B-R27-C18,5|0
7,27,SA922-A90554B-R27-C21,2|0
7,27,SA922-A90554B-R27-C21,3|0
7,27,SA922-A90554B-R27-C21,5|0
7,27,SA922-A90554B-R27-C29,2|0
7,27,SA922-A90554B-R27-C29,3|0
7,27,SA922-A90554B-R27-C29,5|0
7,27,SA922-A90554B-R27-C40,2|0
7,27,SA922-A90554B-R27-C40,3|0
7,27,SA922-A90554B-R27-C40,5|0
7,27,SA922-A90554B-R27-C41,2|0
7,27,SA922-A90554B-R27-C41,3|0
7,27,SA922-A90554B-R27-C41,5|0
7,27,SA922-A90554B-R27-C43,2|0
7,27,SA922-A90554B-R27-C43,3|0
7,27,SA922-A90554B-R27-C43,5|0
7,27,SA922-A90554B-R27-C48,2|0
7,27,SA922-A90554B-R27-C48,3|0
7,27,SA922-A90554B-R27-C48,5|0
7,27,SA922-A90554B-R27-C57,2|0
7,27,SA922-A90554B-R27-C57,3|0
7,27,SA922-A90554B-R27-C57,5|0
7,27,SA922-A90554B-R27-C58,2|0
7,27,SA922-A90554B-R27-C58,3|0
7,27,SA922-A90554B-R27-C58,5|0
7,27,SA922-A90554B-R27-C59,2|0
7,27,SA922-A90554B-R27-C59,3|0
7,27,SA922-A90554B-R27-C59,5|0
7,27,SA922-A90554B-R27-C61,2|0
7,27,SA922-A90554B-R27-C61,4|0
7,27,SA922-A90554B-R27-C61,5|0
7,27,SA922-A90554B-R27-C66,2|0
7,27,SA922-A90554B-R27-C66,3|0
7,27,SA922-A90554B-R27-C66,5|0
7,27,SA922-A90554B-R27-C68,2|0
7,27,SA922-A90554B-R27-C68,3|0
7,27,SA922-A90554B-R27-C68,5|0
7,27,SA922-A90554B-R27-C69,2|0
7,27,SA922-A90554B-R27-C69,3|0
7,27,SA922-A90554B-R27-C69,5|0
7,27,SA922-A90554B-R27-C70,2|0
7,27,SA922-A90554B-R27-C70,3|0
7,27,SA922-A90554B-R27-C70,5|0
7,27,SA922-A90554B-R28-C07,2|0
7,27,SA922-A90554B-R28-C07,3|0
7,27,SA922-A90554B-R28-C07,5|0
7,27,SA922-A90554B-R28-C09,2|0
7,27,SA922-A90554B-R28-C09,3|0
7,27,SA922-A90554B-R28-C09,5|0
7,27,SA922-A90554B-R28-C11,2|0
7,27,SA922-A90554B-R28-C11,3|0
7,27,SA922-A90554B-R28-C11,5|0
7,27,SA922-A90554B-R28-C12,2|0
7,27,SA922-A90554B-R28-C12,3|0
7,27,SA922-A90554B-R28-C12,5|0
7,27,SA922-A90554B-R28-C18,2|0
7,27,SA922-A90554B-R28-C18,3|0
7,27,SA922-A90554B-R28-C18,5|0
7,27,SA922-A90554B-R28-C19,2|0
7,27,SA922-A90554B-R28-C19,3|0
7,27,SA922-A90554B-R28-C19,5|0
7,27,SA922-A90554B-R28-C24,2|0
7,27,SA922-A90554B-R28-C24,3|0
7,27,SA922-A90554B-R28-C24,5|0
7,27,SA922-A90554B-R28-C27,2|0
7,27,SA922-A90554B-R28-C27,3|0
7,27,SA922-A90554B-R28-C27,5|0
7,27,SA922-A90554B-R28-C35,2|0
7,27,SA922-A90554B-R28-C35,4|0
7,27,SA922-A90554B-R28-C35,5|0
7,27,SA922-A90554B-R28-C38,2|0
7,27,SA922-A90554B-R28-C38,3|0
7,27,SA922-A90554B-R28-C38,5|0
7,27,SA922-A90554B-R28-C44,2|0
7,27,SA922-A90554B-R28-C44,3|0
7,27,SA922-A90554B-R28-C44,4|0
7,27,SA922-A90554B-R28-C45,2|0
7,27,SA922-A90554B-R28-C45,3|0
7,27,SA922-A90554B-R28-C45,5|0
7,27,SA922-A90554B-R28-C50,2|0
7,27,SA922-A90554B-R28-C50,3|0
7,27,SA922-A90554B-R28-C50,5|0
7,27,SA922-A90554B-R28-C56,2|0
7,27,SA922-A90554B-R28-C56,3|0
7,27,SA922-A90554B-R28-C56,5|0
7,27,SA922-A90554B-R28-C58,2|0
7,27,SA922-A90554B-R28-C58,3|0
7,27,SA922-A90554B-R28-C58,4|0
7,27,SA922-A90554B-R28-C67,2|0
7,27,SA922-A90554B-R28-C67,3|0
7,27,SA922-A90554B-R28-C67,5|0
7,27,SA922-A90554B-R29-C16,2|0
7,27,SA922-A90554B-R29-C16,3|0
7,27,SA922-A90554B-R29-C16,5|0
7,27,SA922-A90554B-R29-C18,2|0
7,27,SA922-A90554B-R29-C18,3|0
7,27,SA922-A90554B-R29-C18,5|0
7,27,SA922-A90554B-R29-C21,2|0
7,27,SA922-A90554B-R29-C21,3|0
7,27,SA922-A90554B-R29-C21,5|0
7,27,SA922-A90554B-R29-C25,2|0
7,27,SA922-A90554B-R29-C25,3|0
7,27,SA922-A90554B-R29-C25,5|0
7,27,SA922-A90554B-R29-C26,2|0
7,27,SA922-A90554B-R29-C26,3|0
7,27,SA922-A90554B-R29-C26,5|0
7,27,SA922-A90554B-R29-C28,2|0
7,27,SA922-A90554B-R29-C28,3|0
7,27,SA922-A90554B-R29-C28,5|0
7,27,SA922-A90554B-R29-C36,2|0
7,27,SA922-A90554B-R29-C36,3|0
7,27,SA922-A90554B-R29-C36,5|0
7,27,SA922-A90554B-R29-C40,2|0
7,27,SA922-A90554B-R29-C40,3|0
7,27,SA922-A90554B-R29-C40,5|0
7,27,SA922-A90554B-R29-C42,2|0
7,27,SA922-A90554B-R29-C42,3|0
7,27,SA922-A90554B-R29-C42,5|0
7,27,SA922-A90554B-R29-C43,2|0
7,27,SA922-A90554B-R29-C43,3|0
7,27,SA922-A90554B-R29-C43,5|0
7,27,SA922-A90554B-R29-C44,2|0
7,27,SA922-A90554B-R29-C44,3|0
7,27,SA922-A90554B-R29-C44,5|0
7,27,SA922-A90554B-R29-C45,2|0
7,27,SA922-A90554B-R29-C45,3|0
7,27,SA922-A90554B-R29-C45,5|0
7,27,SA922-A90554B-R29-C49,2|0
7,27,SA922-A90554B-R29-C49,3|0
7,27,SA922-A90554B-R29-C49,5|0
7,27,SA922-A90554B-R29-C51,2|0
7,27,SA922-A90554B-R29-C51,3|0
7,27,SA922-A90554B-R29-C51,5|0
7,27,SA922-A90554B-R29-C56,2|0
7,27,SA922-A90554B-R29-C56,3|0
7,27,SA922-A90554B-R29-C56,5|0
7,27,SA922-A90554B-R29-C61,2|0
7,27,SA922-A90554B-R29-C61,3|0
7,27,SA922-A90554B-R29-C61,5|0
7,27,SA922-A90554B-R29-C64,2|0
7,27,SA922-A90554B-R29-C64,3|0
7,27,SA922-A90554B-R29-C64,5|0
7,27,SA922-A90554B-R29-C67,2|0
7,27,SA922-A90554B-R29-C67,3|0
7,27,SA922-A90554B-R29-C67,5|0
7,27,SA922-A90554B-R29-C68,2|0
7,27,SA922-A90554B-R29-C68,3|0
7,27,SA922-A90554B-R29-C68,5|0
7,27,SA922-A90554B-R30-C08,2|0
7,27,SA922-A90554B-R30-C08,3|0
7,27,SA922-A90554B-R30-C08,5|0
7,27,SA922-A90554B-R30-C12,2|0
7,27,SA922-A90554B-R30-C12,3|0
7,27,SA922-A90554B-R30-C12,5|0
7,27,SA922-A90554B-R30-C13,2|0
7,27,SA922-A90554B-R30-C13,3|0
7,27,SA922-A90554B-R30-C13,5|0
7,27,SA922-A90554B-R30-C20,2|0
7,27,SA922-A90554B-R30-C20,3|0
7,27,SA922-A90554B-R30-C20,5|0
7,27,SA922-A90554B-R30-C22,2|0
7,27,SA922-A90554B-R30-C22,3|0
7,27,SA922-A90554B-R30-C22,5|0
7,27,SA922-A90554B-R30-C24,2|0
7,27,SA922-A90554B-R30-C24,3|0
7,27,SA922-A90554B-R30-C24,5|0
7,27,SA922-A90554B-R30-C28,2|0
7,27,SA922-A90554B-R30-C28,3|0
7,27,SA922-A90554B-R30-C28,5|0
7,27,SA922-A90554B-R30-C32,2|0
7,27,SA922-A90554B-R30-C32,3|0
7,27,SA922-A90554B-R30-C32,5|0
7,27,SA922-A90554B-R30-C34,2|0
7,27,SA922-A90554B-R30-C34,3|0
7,27,SA922-A90554B-R30-C34,5|0
7,27,SA922-A90554B-R30-C37,2|0
7,27,SA922-A90554B-R30-C37,3|0
7,27,SA922-A90554B-R30-C37,5|0
7,27,SA922-A90554B-R30-C41,2|0
7,27,SA922-A90554B-R30-C41,4|0
7,27,SA922-A90554B-R30-C41,6|0
7,27,SA922-A90554B-R30-C42,2|0
7,27,SA922-A90554B-R30-C42,3|0
7,27,SA922-A90554B-R30-C42,5|0
7,27,SA922-A90554B-R30-C43,2|0
7,27,SA922-A90554B-R30-C43,4|0
7,27,SA922-A90554B-R30-C44,2|0
7,27,SA922-A90554B-R30-C44,3|0
7,27,SA922-A90554B-R30-C44,5|0
7,27,SA922-A90554B-R30-C45,2|0
7,27,SA922-A90554B-R30-C45,3|0
7,27,SA922-A90554B-R30-C45,5|0
7,27,SA922-A90554B-R30-C51,2|0
7,27,SA922-A90554B-R30-C51,3|0
7,27,SA922-A90554B-R30-C51,5|0
7,27,SA922-A90554B-R30-C60,2|0
7,27,SA922-A90554B-R30-C60,3|0
7,27,SA922-A90554B-R30-C60,5|0
7,27,SA922-A90554B-R30-C64,2|0
7,27,SA922-A90554B-R30-C64,3|0
7,27,SA922-A90554B-R30-C64,5|0
7,27,SA922-A90554B-R30-C66,2|0
7,27,SA922-A90554B-R30-C66,3|0
7,27,SA922-A90554B-R30-C66,5|0
7,27,SA922-A90554B-R30-C70,2|0
7,27,SA922-A90554B-R30-C70,3|0
7,27,SA922-A90554B-R30-C70,5|0
7,27,SA922-A90554B-R31-C10,2|0
7,27,SA922-A90554B-R31-C10,3|0
7,27,SA922-A90554B-R31-C10,5|0
7,27,SA922-A90554B-R31-C18,2|0
7,27,SA922-A90554B-R31-C18,3|0
7,27,SA922-A90554B-R31-C18,5|0
7,27,SA922-A90554B-R31-C19,2|0
7,27,SA922-A90554B-R31-C19,3|0
7,27,SA922-A90554B-R31-C19,5|0
7,27,SA922-A90554B-R31-C20,2|0
7,27,SA922-A90554B-R31-C20,3|0
7,27,SA922-A90554B-R31-C20,5|0
7,27,SA922-A90554B-R31-C29,2|0
7,27,SA922-A90554B-R31-C29,3|0
7,27,SA922-A90554B-R31-C29,5|0
7,27,SA922-A90554B-R31-C30,2|0
7,27,SA922-A90554B-R31-C30,3|0
7,27,SA922-A90554B-R31-C30,5|0
7,27,SA922-A90554B-R31-C34,2|0
7,27,SA922-A90554B-R31-C34,4|0
7,27,SA922-A90554B-R31-C34,5|0
7,27,SA922-A90554B-R31-C35,1|0
7,27,SA922-A90554B-R31-C35,3|0
7,27,SA922-A90554B-R31-C35,4|0
7,27,SA922-A90554B-R31-C36,2|0
7,27,SA922-A90554B-R31-C36,3|0
7,27,SA922-A90554B-R31-C36,5|0
7,27,SA922-A90554B-R31-C43,1|0
7,27,SA922-A90554B-R31-C43,4|0
7,27,SA922-A90554B-R31-C43,5|0
7,27,SA922-A90554B-R31-C45,2|0
7,27,SA922-A90554B-R31-C45,4|0
7,27,SA922-A90554B-R31-C52,2|0
7,27,SA922-A90554B-R31-C52,3|0
7,27,SA922-A90554B-R31-C52,5|0
7,27,SA922-A90554B-R31-C60,2|0
7,27,SA922-A90554B-R31-C60,3|0
7,27,SA922-A90554B-R31-C60,5|0
7,27,SA922-A90554B-R31-C66,2|0
7,27,SA922-A90554B-R31-C66,3|0
7,27,SA922-A90554B-R31-C66,5|0
7,27,SA922-A90554B-R31-C70,2|0
7,27,SA922-A90554B-R31-C70,3|0
7,27,SA922-A90554B-R31-C70,5|0
7,27,SA922-A90554B-R32-C10,2|0
7,27,SA922-A90554B-R32-C10,3|0
7,27,SA922-A90554B-R32-C10,5|0
7,27,SA922-A90554B-R32-C12,2|0
7,27,SA922-A90554B-R32-C12,3|0
7,27,SA922-A90554B-R32-C12,5|0
7,27,SA922-A90554B-R32-C13,2|0
7,27,SA922-A90554B-R32-C13,3|0
7,27,SA922-A90554B-R32-C13,5|0
7,27,SA922-A90554B-R32-C16,2|0
7,27,SA922-A90554B-R32-C16,3|0
7,27,SA922-A90554B-R32-C16,5|0
7,27,SA922-A90554B-R32-C19,2|0
7,27,SA922-A90554B-R32-C19,3|0
7,27,SA922-A90554B-R32-C19,5|0
7,27,SA922-A90554B-R32-C34,2|0
7,27,SA922-A90554B-R32-C34,3|0
7,27,SA922-A90554B-R32-C34,5|0
7,27,SA922-A90554B-R32-C35,2|0
7,27,SA922-A90554B-R32-C35,3|0
7,27,SA922-A90554B-R32-C35,5|0
7,27,SA922-A90554B-R32-C38,2|0
7,27,SA922-A90554B-R32-C38,3|0
7,27,SA922-A90554B-R32-C38,5|0
7,27,SA922-A90554B-R32-C41,2|0
7,27,SA922-A90554B-R32-C41,3|0
7,27,SA922-A90554B-R32-C41,5|0
7,27,SA922-A90554B-R33-C19,2|0
7,27,SA922-A90554B-R33-C19,3|0
7,27,SA922-A90554B-R33-C19,5|0
7,27,SA922-A90554B-R33-C27,2|0
7,27,SA922-A90554B-R33-C27,3|0
7,27,SA922-A90554B-R33-C27,5|0
7,27,SA922-A90554B-R33-C29,2|0
7,27,SA922-A90554B-R33-C29,3|0
7,27,SA922-A90554B-R33-C29,5|0
7,27,SA922-A90554B-R33-C33,1|0
7,27,SA922-A90554B-R33-C33,3|0
7,27,SA922-A90554B-R33-C33,4|0
7,27,SA922-A90554B-R33-C35,2|0
7,27,SA922-A90554B-R33-C35,3|0
7,27,SA922-A90554B-R33-C35,5|0
7,27,SA922-A90554B-R33-C37,2|0
7,27,SA922-A90554B-R33-C37,3|0
7,27,SA922-A90554B-R33-C37,5|0
7,27,SA922-A90554B-R33-C42,2|0
7,27,SA922-A90554B-R33-C42,3|0
7,27,SA922-A90554B-R33-C42,5|0
7,27,SA922-A90554B-R33-C45,2|0
7,27,SA922-A90554B-R33-C45,3|0
7,27,SA922-A90554B-R33-C45,5|0
7,27,SA922-A90554B-R33-C51,2|0
7,27,SA922-A90554B-R33-C51,3|0
7,27,SA922-A90554B-R33-C51,5|0
7,27,SA922-A90554B-R33-C52,2|0
7,27,SA922-A90554B-R33-C52,3|0
7,27,SA922-A90554B-R33-C52,5|0
7,27,SA922-A90554B-R33-C56,2|0
7,27,SA922-A90554B-R33-C56,3|0
7,27,SA922-A90554B-R33-C56,5|0
7,27,SA922-A90554B-R33-C57,2|0
7,27,SA922-A90554B-R33-C57,3|0
7,27,SA922-A90554B-R33-C59,2|0
7,27,SA922-A90554B-R33-C59,3|0
7,27,SA922-A90554B-R33-C59,5|0
7,27,SA922-A90554B-R33-C60,2|0
7,27,SA922-A90554B-R33-C60,4|0
7,27,SA922-A90554B-R33-C60,5|0
7,27,SA922-A90554B-R33-C67,2|0
7,27,SA922-A90554B-R33-C67,3|0
7,27,SA922-A90554B-R33-C67,5|0
7,27,SA922-A90554B-R33-C69,2|0
7,27,SA922-A90554B-R33-C69,3|0
7,27,SA922-A90554B-R33-C69,5|0
7,27,SA922-A90554B-R34-C09,2|0
7,27,SA922-A90554B-R34-C09,3|0
7,27,SA922-A90554B-R34-C09,5|0
7,27,SA922-A90554B-R34-C14,2|0
7,27,SA922-A90554B-R34-C14,3|0
7,27,SA922-A90554B-R34-C14,5|0
7,27,SA922-A90554B-R34-C16,2|0
7,27,SA922-A90554B-R34-C16,3|0
7,27,SA922-A90554B-R34-C16,5|0
7,27,SA922-A90554B-R34-C20,2|0
7,27,SA922-A90554B-R34-C20,3|0
7,27,SA922-A90554B-R34-C20,5|0
7,27,SA922-A90554B-R34-C21,2|0
7,27,SA922-A90554B-R34-C21,3|0
7,27,SA922-A90554B-R34-C21,5|0
7,27,SA922-A90554B-R34-C22,2|0
7,27,SA922-A90554B-R34-C22,3|0
7,27,SA922-A90554B-R34-C22,5|0
7,27,SA922-A90554B-R34-C27,2|0
7,27,SA922-A90554B-R34-C27,3|0
7,27,SA922-A90554B-R34-C27,5|0
7,27,SA922-A90554B-R34-C30,2|0
7,27,SA922-A90554B-R34-C30,3|0
7,27,SA922-A90554B-R34-C30,5|0
7,27,SA922-A90554B-R34-C32,2|0
7,27,SA922-A90554B-R34-C32,3|0
7,27,SA922-A90554B-R34-C32,5|0
7,27,SA922-A90554B-R34-C35,2|0
7,27,SA922-A90554B-R34-C35,3|0
7,27,SA922-A90554B-R34-C35,5|0
7,27,SA922-A90554B-R34-C41,2|0
7,27,SA922-A90554B-R34-C41,3|0
7,27,SA922-A90554B-R34-C41,5|0
7,27,SA922-A90554B-R34-C43,2|0
7,27,SA922-A90554B-R34-C43,3|0
7,27,SA922-A90554B-R34-C43,5|0
7,27,SA922-A90554B-R34-C48,2|0
7,27,SA922-A90554B-R34-C48,3|0
7,27,SA922-A90554B-R34-C48,5|0
7,27,SA922-A90554B-R34-C58,2|0
7,27,SA922-A90554B-R34-C58,3|0
7,27,SA922-A90554B-R34-C58,5|0
7,27,SA922-A90554B-R34-C61,2|0
7,27,SA922-A90554B-R34-C61,3|0
7,27,SA922-A90554B-R34-C61,5|0
7,27,SA922-A90554B-R34-C64,2|0
7,27,SA922-A90554B-R34-C64,3|0
7,27,SA922-A90554B-R34-C64,5|0
7,27,SA922-A90554B-R34-C66,2|0
7,27,SA922-A90554B-R34-C66,3|0
7,27,SA922-A90554B-R34-C66,5|0
7,27,SA922-A90554B-R34-C67,2|0
7,27,SA922-A90554B-R34-C67,3|0
7,27,SA922-A90554B-R34-C67,5|0
7,27,SA922-A90554B-R34-C69,2|0
7,27,SA922-A90554B-R34-C69,3|0
7,27,SA922-A90554B-R34-C69,5|0
7,27,SA922-A90554B-R34-C70,2|0
7,27,SA922-A90554B-R34-C70,3|0
7,27,SA922-A90554B-R34-C70,5|0
7,27,SA922-A90554B-R35-C08,2|0
7,27,SA922-A90554B-R35-C08,3|0
7,27,SA922-A90554B-R35-C08,5|0
7,27,SA922-A90554B-R35-C09,2|0
7,27,SA922-A90554B-R35-C09,3|0
7,27,SA922-A90554B-R35-C09,5|0
7,27,SA922-A90554B-R35-C11,2|0
7,27,SA922-A90554B-R35-C11,3|0
7,27,SA922-A90554B-R35-C11,5|0
7,27,SA922-A90554B-R35-C13,2|0
7,27,SA922-A90554B-R35-C13,3|0
7,27,SA922-A90554B-R35-C13,5|0
7,27,SA922-A90554B-R35-C19,2|0
7,27,SA922-A90554B-R35-C19,3|0
7,27,SA922-A90554B-R35-C19,5|0
7,27,SA922-A90554B-R35-C21,2|0
7,27,SA922-A90554B-R35-C21,3|0
7,27,SA922-A90554B-R35-C21,5|0
7,27,SA922-A90554B-R35-C24,2|0
7,27,SA922-A90554B-R35-C24,3|0
7,27,SA922-A90554B-R35-C24,5|0
7,27,SA922-A90554B-R35-C25,2|0
7,27,SA922-A90554B-R35-C25,3|0
7,27,SA922-A90554B-R35-C25,5|0
7,27,SA922-A90554B-R35-C28,2|0
7,27,SA922-A90554B-R35-C28,3|0
7,27,SA922-A90554B-R35-C28,5|0
7,27,SA922-A90554B-R35-C29,2|0
7,27,SA922-A90554B-R35-C29,3|0
7,27,SA922-A90554B-R35-C29,5|0
7,27,SA922-A90554B-R35-C34,2|0
7,27,SA922-A90554B-R35-C34,3|0
7,27,SA922-A90554B-R35-C34,5|0
7,27,SA922-A90554B-R35-C35,2|0
7,27,SA922-A90554B-R35-C35,3|0
7,27,SA922-A90554B-R35-C35,5|0
7,27,SA922-A90554B-R35-C36,2|0
7,27,SA922-A90554B-R35-C36,3|0
7,27,SA922-A90554B-R35-C36,5|0
7,27,SA922-A90554B-R35-C37,2|0
7,27,SA922-A90554B-R35-C37,3|0
7,27,SA922-A90554B-R35-C37,5|0
7,27,SA922-A90554B-R35-C40,2|0
7,27,SA922-A90554B-R35-C40,3|0
7,27,SA922-A90554B-R35-C40,5|0
7,27,SA922-A90554B-R35-C45,2|0
7,27,SA922-A90554B-R35-C45,3|0
7,27,SA922-A90554B-R35-C45,4|0
7,27,SA922-A90554B-R35-C49,2|0
7,27,SA922-A90554B-R35-C49,3|0
7,27,SA922-A90554B-R35-C49,5|0
7,27,SA922-A90554B-R35-C56,2|0
7,27,SA922-A90554B-R35-C56,3|0
7,27,SA922-A90554B-R35-C56,5|0
7,27,SA922-A90554B-R35-C65,2|0
7,27,SA922-A90554B-R35-C65,3|0
7,27,SA922-A90554B-R35-C65,4|0
7,27,SA922-A90554B-R35-C69,2|0
7,27,SA922-A90554B-R35-C69,3|0
7,27,SA922-A90554B-R35-C69,5|0
7,28,SA1090-A96213A-R20-C09,1|1
7,28,SA1090-A96213A-R20-C11,1|1
7,28,SA1090-A96213A-R20-C12,1|1
7,28,SA1090-A96213A-R20-C13,1|1
7,28,SA1090-A96213A-R20-C13,1|2
7,28,SA1090-A96213A-R20-C13,2|1
7,28,SA1090-A96213A-R20-C13,2|2
7,28,SA1090-A96213A-R20-C17,1|1
7,28,SA1090-A96213A-R20-C19,1|1
7,28,SA1090-A96213A-R20-C21,1|1
7,28,SA1090-A96213A-R20-C21,1|2
7,28,SA1090-A96213A-R20-C21,2|1
7,28,SA1090-A96213A-R20-C21,2|2
7,28,SA1090-A96213A-R20-C22,1|1
7,28,SA1090-A96213A-R20-C24,1|1
7,28,SA1090-A96213A-R20-C25,1|1
7,28,SA1090-A96213A-R20-C27,1|1
7,28,SA1090-A96213A-R20-C28,2|1
7,28,SA1090-A96213A-R20-C28,2|2
7,28,SA1090-A96213A-R20-C30,1|1
7,28,SA1090-A96213A-R20-C33,1|1
7,28,SA1090-A96213A-R20-C35,1|1
7,28,SA1090-A96213A-R20-C37,1|1
7,28,SA1090-A96213A-R20-C43,1|1
7,28,SA1090-A96213A-R20-C43,1|2
7,28,SA1090-A96213A-R20-C43,2|1
7,28,SA1090-A96213A-R20-C43,2|2
7,28,SA1090-A96213A-R20-C47,1|1
7,28,SA1090-A96213A-R20-C47,2|1
7,28,SA1090-A96213A-R20-C47,2|2
7,28,SA1090-A96213A-R20-C48,1|1
7,28,SA1090-A96213A-R20-C50,1|1
7,28,SA1090-A96213A-R20-C56,1|1
7,28,SA1090-A96213A-R20-C61,1|1
7,28,SA1090-A96213A-R20-C62,1|1
7,28,SA1090-A96213A-R20-C63,1|1
7,28,SA1090-A96213A-R20-C63,2|1
7,28,SA1090-A96213A-R20-C63,2|2
7,28,SA1090-A96213A-R20-C64,1|1
7,28,SA1090-A96213A-R22-C17,1|1
7,28,SA1090-A96213A-R22-C17,2|1
7,28,SA1090-A96213A-R22-C17,2|2
7,28,SA1090-A96213A-R22-C21,1|1
7,28,SA1090-A96213A-R22-C22,1|1
7,28,SA1090-A96213A-R22-C24,1|1
7,28,SA1090-A96213A-R22-C26,1|1
7,28,SA1090-A96213A-R22-C26,1|2
7,28,SA1090-A96213A-R22-C26,2|1
7,28,SA1090-A96213A-R22-C26,2|2
7,28,SA1090-A96213A-R22-C27,1|1
7,28,SA1090-A96213A-R22-C28,1|1
7,28,SA1090-A96213A-R22-C31,1|1
7,28,SA1090-A96213A-R22-C31,2|1
7,28,SA1090-A96213A-R22-C31,2|2
7,28,SA1090-A96213A-R22-C32,1|1
7,28,SA1090-A96213A-R22-C32,1|2
7,28,SA1090-A96213A-R22-C32,2|1
7,28,SA1090-A96213A-R22-C32,2|2
7,28,SA1090-A96213A-R22-C33,1|1
7,28,SA1090-A96213A-R22-C37,1|1
7,28,SA1090-A96213A-R22-C37,2|1
7,28,SA1090-A96213A-R22-C37,2|2
7,28,SA1090-A96213A-R22-C39,1|1
7,28,SA1090-A96213A-R22-C40,1|1
7,28,SA1090-A96213A-R22-C40,1|2
7,28,SA1090-A96213A-R22-C40,2|1
7,28,SA1090-A96213A-R22-C40,2|2
7,28,SA1090-A96213A-R22-C45,1|1
7,28,SA1090-A96213A-R22-C46,1|1
7,28,SA1090-A96213A-R22-C47,1|1
7,28,SA1090-A96213A-R22-C48,0|1
7,28,SA1090-A96213A-R22-C48,1|0
7,28,SA1090-A96213A-R22-C49,1|1
7,28,SA1090-A96213A-R22-C50,1|1
7,28,SA1090-A96213A-R24-C12,1|1
7,28,SA1090-A96213A-R24-C12,1|2
7,28,SA1090-A96213A-R24-C12,2|1
7,28,SA1090-A96213A-R24-C12,2|2
7,28,SA1090-A96213A-R24-C13,1|1
7,28,SA1090-A96213A-R24-C14,1|1
7,28,SA1090-A96213A-R24-C15,1|1
7,28,SA1090-A96213A-R24-C15,1|2
7,28,SA1090-A96213A-R24-C15,2|1
7,28,SA1090-A96213A-R24-C16,0|1
7,28,SA1090-A96213A-R24-C16,1|0
7,28,SA1090-A96213A-R24-C18,1|1
7,28,SA1090-A96213A-R24-C18,1|2
7,28,SA1090-A96213A-R24-C18,2|1
7,28,SA1090-A96213A-R24-C18,2|2
7,28,SA1090-A96213A-R24-C20,1|1
7,28,SA1090-A96213A-R24-C22,1|1
7,28,SA1090-A96213A-R24-C23,1|1
7,28,SA1090-A96213A-R24-C24,1|1
7,28,SA1090-A96213A-R24-C27,1|1
7,28,SA1090-A96213A-R24-C31,2|1
7,28,SA1090-A96213A-R24-C31,2|2
7,28,SA1090-A96213A-R24-C31,3|2
7,28,SA1090-A96213A-R24-C32,1|1
7,28,SA1090-A96213A-R24-C33,1|1
7,28,SA1090-A96213A-R24-C34,1|1
7,28,SA1090-A96213A-R24-C35,1|1
7,28,SA1090-A96213A-R24-C37,1|1
7,28,SA1090-A96213A-R24-C39,1|1
7,28,SA1090-A96213A-R24-C42,1|1
7,28,SA1090-A96213A-R24-C43,1|0
7,28,SA1090-A96213A-R24-C43,1|1
7,28,SA1090-A96213A-R24-C44,1|1
7,28,SA1090-A96213A-R24-C46,1|1
7,28,SA1090-A96213A-R24-C47,1|1
7,28,SA1090-A96213A-R24-C48,1|1
7,28,SA1090-A96213A-R24-C54,1|1
7,28,SA1090-A96213A-R24-C59,1|1
7,28,SA1090-A96213A-R24-C63,1|1
7,28,SA1090-A96213A-R24-C64,1|1
7,28,SA1090-A96213A-R24-C64,2|1
7,28,SA1090-A96213A-R24-C64,2|2
7,28,SA1090-A96213A-R24-C65,1|1
7,28,SA1090-A96213A-R24-C66,1|1
7,28,SA1090-A96213A-R24-C67,1|1
7,28,SA1090-A96213A-R24-C67,2|1
7,28,SA1090-A96213A-R24-C67,2|2
7,28,SA1090-A96213A-R24-C70,1|1
7,28,SA1090-A96213A-R25-C10,1|1
7,28,SA1090-A96213A-R25-C11,1|1
7,28,SA1090-A96213A-R25-C12,1|1
7,28,SA1090-A96213A-R25-C14,0|1
7,28,SA1090-A96213A-R25-C14,1|1
7,28,SA1090-A96213A-R25-C14,1|2
7,28,SA1090-A96213A-R25-C16,1|1
7,28,SA1090-A96213A-R25-C17,1|1
7,28,SA1090-A96213A-R25-C17,1|2
7,28,SA1090-A96213A-R25-C17,2|1
7,28,SA1090-A96213A-R25-C17,2|2
7,28,SA1090-A96213A-R25-C18,1|1
7,28,SA1090-A96213A-R25-C19,1|1
7,28,SA1090-A96213A-R25-C19,2|1
7,28,SA1090-A96213A-R25-C19,2|2
7,28,SA1090-A96213A-R25-C20,1|1
7,28,SA1090-A96213A-R25-C20,2|1
7,28,SA1090-A96213A-R25-C20,2|2
7,28,SA1090-A96213A-R25-C21,1|1
